time,vx,vy,vz,vroll,vpitch,vyaw
1726869629462993245,-0.00021278644271660596,-2.613139940876863e-06,-0.00015553898992948234,-0.0002494374639354646,0.0003393958031665534,-0.00048772720037959516
1726869629473581166,-0.0003291731118224561,-1.7311640476691537e-05,-8.636221900815144e-05,-0.00014469896268565208,-0.0002456642687320709,0.00018726829148363322
1726869629483516334,-0.00037767234607599676,3.157704486511648e-05,-0.00012791954213753343,-0.00037749428884126246,-0.0006202487275004387,0.00015771598555147648
1726869629496519387,-0.0004730888467747718,8.977754623629153e-05,-0.00013072468573227525,-0.00043002457823604345,-0.0011589410714805126,0.0008346468675881624
1726869629503526756,-0.0004897605977021158,-7.001663470873609e-05,-0.00013521534856408834,0.0005805079126730561,-0.0009526139474473894,-1.984165828616824e-05
1726869629513517617,-0.0004910642164759338,-0.0002489627222530544,-0.00012249351129867136,0.001318400609306991,-0.0007994657498784363,0.00011882424587383866
1726869629523499724,-0.0004693307273555547,-0.00013097512419335544,-0.00014366187679115683,0.000330989743815735,-0.0005748367984779179,8.912169869290665e-05
1726869629533276322,-0.0005025771679356694,6.911817035870627e-05,-0.0001304760662605986,-0.0007740185246802866,-0.0006445630569942296,-0.00021921603183727711
1726869629543221756,-0.000466610275907442,2.439082891214639e-06,-0.00010776634735520929,-9.310153109254315e-05,-0.0005029085441492498,-0.0007060767966322601
1726869629553318964,-0.00044464576058089733,7.24193305359222e-05,-0.000150634630699642,-0.0002431258762953803,-0.0007801295723766088,-0.0004751777451019734
1726869629563388264,-0.0002998682903125882,0.00016772847448009998,-0.00016029374091885984,-0.00046551437117159367,-8.368591079488397e-05,-0.0003013973473571241
1726869629573180291,-0.0004342722531873733,0.0003139580658171326,-0.00015845523739699274,-0.0013819390442222357,-0.0008197030983865261,-0.0004283568705432117
1726869629582966363,-0.00047678989358246326,0.00033244231599383056,-0.0001450257550459355,-0.0011524022556841373,-0.0006377653917297721,-0.0006920653395354748
1726869629592588918,-0.00035468392889015377,0.0004164652491454035,-0.00015029706992208958,-0.0012972282711416483,-6.63556329527637e-06,-0.00016490482084918767
1726869629603477563,-0.00023582261928822845,0.0005039293901063502,-0.00015154207358136773,-0.0017651462694630027,0.0005219162558205426,0.00017576930986251682
1726869629613343940,-0.00018688740965444595,0.00040966409142129123,-2.844134360202588e-05,-0.0009126312797889113,0.0002960308629553765,0.0002767875848803669
1726869629623165063,-0.0003032501263078302,0.00039685360388830304,-6.517227302538231e-05,-0.0008134926902130246,-0.0005003929836675525,-0.0003286399587523192
1726869629634940909,-0.00033273588633164763,0.00028573916642926633,-9.207511902786791e-05,-0.00023281191533897072,-0.0005312936846166849,-1.3245182344689965e-05
1726869629644550589,-0.00027946289628744125,0.0003008827625308186,-0.00014094123616814613,-0.000615325930994004,-5.060225157649256e-05,2.1283471141941845e-05
1726869629653054801,-0.00034389691427350044,0.00020650573424063623,-0.00014260690659284592,-0.0002518741530366242,-0.00038463095552287996,-0.0005594482645392418
1726869629663044573,-0.00041100781527347863,4.49636354460381e-05,-0.00012794644862879068,0.0003561280609574169,-0.0007604456041008234,-0.0002535812382120639
1726869629673057822,-0.00042757944902405143,0.00019152899039909244,-0.00013438815949484706,-0.0006651245639659464,-0.0007965386030264199,-6.589804684153933e-07
1726869629685379364,-0.00046319368993863463,6.947672954993322e-05,-0.00019200809765607119,0.00012208338011987507,-0.0006799742695875466,-0.0002360897633479908
1726869629693892473,-0.0005162941524758935,0.00021182831551413983,-0.00019206348224543035,-0.0004831727419514209,-0.0009378769900649786,-0.0005358525668270886
1726869629703026000,-0.0005081650451757014,0.00020746146037708968,-0.00022250975598581135,-0.000227377240662463,-0.0008383119711652398,-0.00025515700690448284
1726869629712605374,-0.0004065086250193417,0.00010550612205406651,-0.00015008760965429246,5.6473716540494934e-05,-0.0004754910187330097,-0.0005589976790361106
1726869629723006499,-0.00035579773248173296,2.136399234586861e-05,-0.00012584705837070942,0.0005326581303961575,-2.9009295758442022e-05,-5.3895633755018935e-05
1726869629733218602,-0.0003290250024292618,7.045242091408e-05,-8.369365241378546e-05,0.00011595513933571056,-0.00032348648528568447,-0.0006916260463185608
1726869629743127428,-0.000485498778289184,3.097472290392034e-05,-0.00014436521450988948,5.218302248977125e-05,-0.0012036623666062951,-0.00039100131834857166
1726869629753397052,-0.0004778518923558295,1.2595767202583374e-06,-0.00016878820315469056,0.00024495547404512763,-0.0007795969722792506,-6.215761823114008e-05
1726869629763755214,-0.00032571039628237486,-3.711045064846985e-05,-0.00020850652072113007,0.0002564007882028818,8.674860146129504e-05,0.0007431720732711256
1726869629773835518,-0.00040534924482926726,4.761950549436733e-05,-0.0001352117833448574,-0.0004543924587778747,-0.0005257638986222446,0.0005805256660096347
1726869629783841850,-0.00022706059098709375,-5.689570025424473e-05,-0.00011480113607831299,0.000289836258161813,0.0002765375829767436,0.0005480918916873634
1726869629796900444,-0.00029443090897984803,-8.543620788259432e-05,-0.00013145811681170017,0.0004273636150173843,-0.0002238545275758952,-5.916159716434777e-05
1726869629803710986,-0.0003301560936961323,-2.759996641543694e-05,-9.667882841313258e-05,-0.000541388348210603,-0.0003663987445179373,-0.0001625283621251583
1726869629813671653,-0.00040946362423710525,1.721822081890423e-05,-6.573189602931961e-05,-0.000595254183281213,-0.0007107117562554777,-0.0002781840448733419
1726869629823575184,-0.00046967205707915127,0.00012928660726174712,-8.291358972201124e-05,-0.0008229027152992785,-0.0008915091166272759,-7.753229874651879e-05
1726869629836271546,-0.00038286502240225673,2.3908447474241257e-05,-0.0001910451683215797,-2.4639060939080082e-05,-0.00011795743193943053,-0.0010220707627013326
1726869629844996485,-0.00029404720407910645,-0.0001306919875787571,-0.00021685795218218118,0.0006572904530912638,-1.0988876965711825e-05,-0.0005090271006338298
1726869629853715461,-0.0003369587648194283,-0.0001350334205199033,-0.00018069187353830785,0.0002537757100071758,-0.00034066286752931774,-0.0008758976473473012
1726869629863876171,-0.0003359104157425463,-5.995280298520811e-05,-0.00012221327051520348,-0.00018440542044118047,-0.0003538245218805969,-0.000451551255537197
1726869629873873116,-0.00030116213019937277,-6.826960452599451e-05,-0.00012673797027673572,0.0001767184294294566,-0.0001876845199149102,-0.0010852881241589785
1726869629883785072,-0.0004265651514288038,-0.00020415420294739306,-0.00012714836339000612,0.0010205338476225734,-0.0007441823836416006,-0.00011400263610994443
1726869629897313605,-0.0004732071829494089,3.9936228859005496e-05,-0.00014294119318947196,-0.0005137569969519973,-0.0010097784688696265,-9.351488188258372e-06
1726869629903179294,-0.0004961296217516065,0.00010617472435114905,-9.980476170312613e-05,-0.0006523706833831966,-0.0009254622855223715,-0.00031645328272134066
1726869629913387608,-0.0005308295949362218,0.00013705909077543765,-9.331580076832324e-05,-0.0005887620500288904,-0.0010303789749741554,0.00045539860730059445
1726869629923380345,-0.00029505431302823126,0.0003099252353422344,-9.51080146478489e-05,-0.0013386774808168411,0.00021820032270625234,0.0007084796670824289
1726869629933307937,-0.0003318114613648504,0.0001040008501149714,-0.00011672577238641679,-0.00021724923863075674,9.491468517808244e-05,-3.507395604174235e-06
1726869629947088684,-0.0003385013260412961,3.655335967778228e-05,-0.00012450771464500576,0.00012343710113782436,-0.00022103720402810723,-0.0002041500702034682
1726869629953806673,-0.00027199150645174086,6.6893239818455186e-06,-0.00017768857651390135,0.00023462262470275164,-0.00010022074275184423,0.0003913956752512604
1726869629963815792,-0.00020795485761482269,7.701722643105313e-05,-0.00018498212739359587,-0.0002123211743310094,7.970376464072615e-05,-0.00011193779937457293
1726869629973632217,-0.00022271080524660647,0.00023228053760249168,-0.00014442630345001817,-0.0011241487227380276,-7.97288739704527e-05,-0.0004710222128778696
1726869629983479155,-0.0002483367279637605,0.00019393734692130238,-7.73184365243651e-05,-0.0006076141726225615,-0.0004652462084777653,-0.0005526960012502968
1726869629998364256,-0.00018821266712620854,0.00023010723816696554,-9.523474000161514e-05,-0.0006551313563250005,-0.0004089958092663437,-0.000756117922719568
1726869630003526625,-0.00023573637008666992,0.0001282211160287261,-0.00012041101581417024,-9.741484245751053e-05,-0.0004182418342679739,-0.0009087439393624663
1726869630013507662,-0.00029471714515239,0.000159654431627132,-0.00011845437984447926,-0.00018256755720358342,-0.0003287981962785125,-0.00011100945994257927
1726869630023345588,-0.000387742678867653,0.00022458037710748613,-0.00015557032020296901,-0.0006841944996267557,-0.0005801313673146069,-0.0002924478321801871
1726869630033493275,-0.0004476902831811458,0.0001608334860065952,-0.0001489752030465752,-0.0004488405247684568,-0.0005558570846915245,-7.283918239409104e-05
1726869630046038607,-0.0003535124706104398,-0.0001409064425388351,-0.0001047084660967812,0.0012158902827650309,-0.0003229198628105223,-0.0008477711817249656
1726869630053565736,-0.000404241553042084,-0.00010431897680973634,-0.00013586650311481208,0.0006155419978313148,-0.00054849439766258,-0.0014167458284646273
1726869630063372800,-0.0004084380343556404,-0.00015627667016815394,-0.00015633294242434204,0.0007035479065962136,-0.0002506120945326984,-0.00040372289367951453
1726869630073354669,-0.0003729380259755999,-6.371267227223143e-05,-0.00016406731447204947,-5.4781197832198814e-05,-0.00013677545939572155,-0.0002570807409938425
1726869630083665078,-0.0002984220627695322,-0.00020304373174440116,-0.00016830713138915598,0.000600344268605113,2.2814952899352647e-05,-0.0008665025816299021
1726869630097649132,-0.00038800950278528035,-0.00010222787386737764,-0.00014128570910543203,-5.836222499056021e-06,-0.0005193488323129714,-0.00043032088433392346
1726869630103525975,-0.0004956633201800287,-3.192343865521252e-05,-0.00012152530689490959,-0.00027284157113172114,-0.0008395037148147821,-0.0003603764344006777
1726869630113604140,-0.0004804639902431518,-0.0001348629011772573,-0.00013117707567289472,0.0004516963963396847,-0.0006807562313042581,-0.00013482080248650163
1726869630123367429,-0.00046266871504485607,-0.00010751577065093443,-0.00010930524149443954,0.0003510375099722296,-0.0007690243655815721,-0.0005801929510198534
1726869630136250430,-0.00033927327604033053,-8.704371430212632e-05,-7.782365719322115e-05,0.00020566458988469094,-0.00026861196965910494,-0.0002916941011790186
1726869630143750978,-0.0003065476194024086,-5.183863322599791e-05,-0.00020963621500413865,0.00016617127403151244,-1.0009876859840006e-05,-0.00017944321734830737
1726869630153631287,-0.00034887995570898056,-2.8999043934163637e-05,-0.00022496255405712873,-0.00015666410035919398,-0.0002935417287517339,-0.00022140872897580266
1726869630163550951,-0.0003048678918275982,-0.000134371715830639,-0.00010759590077213943,0.0003357422538101673,-0.0001851086999522522,-0.000835408631246537
1726869630173465235,-0.00028749179909937084,-2.9601453206851147e-05,-6.24892272753641e-05,-0.00027334989863447845,-0.00023471690656151623,-0.000993108726106584
1726869630183321719,-0.0002712736604735255,8.560861897422001e-05,-6.38251076452434e-05,-0.0008089850889518857,-0.00035923649556934834,-0.001049792394042015
1726869630197442119,-0.00028600930818356574,0.0001485238753957674,-8.608557254774496e-05,-0.0007216570666059852,-0.0003001958830282092,-0.0003106703225057572
1726869630203398435,-0.00036009139148518443,-4.6692606701981276e-05,-0.0001335832930635661,0.0005316048045642674,-0.0006660996004939079,3.868422209052369e-05
1726869630213641261,-0.0004336285637691617,-6.453697278629988e-05,-0.00016819953452795744,0.00030340999364852905,-0.0008750766864977777,0.0006714562769047916
1726869630224000630,-0.00038205768214538693,4.149220694671385e-05,-0.00018030928913503885,-0.00037518961471505463,-0.0003091073303949088,0.00031352302175946534
1726869630233205926,-0.0004239288391545415,0.00011052298214053735,-0.00021941273007541895,-0.0005593620589934289,-0.0005979277775622904,0.0002237890294054523
1726869630243196132,-0.00036664429353550076,-2.0911942556267604e-05,-0.00023007055278867483,5.618479917757213e-05,-7.109732541721314e-05,4.936646655551158e-05
1726869630253104993,-0.00042081577703356743,-0.00020870810840278864,-0.00017821650544647127,0.0008499937248416245,-0.000544420094229281,-0.0002314931043656543
1726869630263647530,-0.00024071475490927696,-0.00023718902957625687,-0.00015168031677603722,0.0007933014421723783,0.00027255769236944616,5.342360964277759e-05
1726869630273308303,-0.00025106739485636353,-0.00024712327285669744,-7.192668272182345e-05,0.0006901624728925526,-3.8462792872451246e-05,0.00048723191139288247
1726869630283452432,-0.00012712948955595493,-0.00017489941092208028,-9.02733881957829e-05,9.736479114508256e-05,0.0005557459662668407,-7.93954313849099e-05
1726869630295646531,-0.00013592964387498796,-0.00024585993378423154,-0.0001224679872393608,0.00039936392568051815,0.0005990941426716745,-0.00018618276226334274
1726869630303736470,-0.00016326633340213448,-0.0001118403670261614,-0.00013929240230936557,-0.00018348250887356699,0.00026173211517743766,2.470665094733704e-05
1726869630313597886,-0.0001263767044292763,-0.0001751669478835538,-0.00023796226014383137,0.00023679618607275188,0.000558097381144762,-0.00023170582426246256
1726869630323589467,-0.00026555891963653266,-0.00015709192666690797,-0.00022330704086925834,6.784174911445007e-05,-0.0002988290216308087,-0.0008157585398294032
1726869630334660193,-0.0003870330983772874,-0.00021233453298918903,-0.00017436766938772053,0.00038968014996498823,-0.0008056832593865693,-0.0011731077684089541
1726869630345821991,-0.0002868922892957926,-0.00011386050755390897,-0.0001252827642019838,1.2245313882885966e-05,-0.0003624022356234491,-0.0005022331024520099
1726869630353529577,-0.00017069402383640409,-4.184030331089161e-05,-9.390454943059012e-05,-0.0002355257311137393,0.00015695155889261514,-0.00015736142813693732
1726869630363593795,-0.00015383318532258272,-4.632811760529876e-05,-8.455647912342101e-05,-8.7188724137377e-05,0.0002613327815197408,0.00012495370174292475
1726869630373490556,-0.0002529943594709039,-6.455054972320795e-05,-0.00010090818250318989,0.00017971082706935704,-0.00021688267588615417,0.0001587046281201765
1726869630383622847,-0.00027114315889775753,-8.425017585977912e-05,-7.948729762574658e-05,0.00017122914141509682,-0.00045992041123099625,-0.00027154546114616096
1726869630396864442,-0.00012416861136443913,-9.981537732528523e-05,-0.00011824895773315802,-5.3952000598656014e-05,0.00039841269608587027,0.0006648388225585222
1726869630403358013,-0.0002400050580035895,6.576080340892076e-05,-0.00011807082046288997,-0.0008758383337408304,-0.0003084302297793329,0.00046850770013406873
1726869630413588797,-0.0001846972299972549,-5.064408924226882e-06,-0.00016549529391340911,-6.752688204869628e-05,5.285454972181469e-05,0.0004881575587205589
1726869630423375436,-0.000214175641303882,6.587175448657945e-05,-0.00014652610116172582,-0.0005122215952724218,-0.0002743889926932752,0.00010945919348159805
1726869630434079855,-0.00016493367729708552,-4.490907485887874e-06,-0.00012566930672619492,-2.76431660495291e-06,0.0002746425452642143,0.00013869028771296144
1726869630445704801,-0.00014313911378849298,-5.578955097007565e-05,-0.00012257325579412282,0.00010916950122918934,0.000334539741743356,-0.0005810311995446682
1726869630453517575,-4.199659815640189e-05,-0.00011419341899454594,-0.00011005529813701287,0.00041079564834944904,0.0006437393603846431,-0.0014875528868287802
1726869630463534171,2.000708263949491e-05,-2.990856728501967e-06,-0.00010685290908440948,-0.0002913815260399133,0.0007626130827702582,-0.00048227410297840834
1726869630473567096,-7.780359010212123e-05,4.024666122859344e-05,-0.00011063890997320414,-0.00043203201494179666,0.00018336337234359235,0.00020563721773214638
1726869630484403520,-0.0001147775401477702,-4.0878330764826387e-07,-0.00015048624482005835,-0.0001076602129614912,3.678690336528234e-05,-0.00035832030698657036
1726869630495730541,-0.00012534037523437291,-0.00011977812391705811,-0.00013956047769170254,0.0004997637588530779,2.1470073988894e-05,3.9706450479570776e-05
1726869630503960332,-0.00020170945208519697,-0.00015364278806373477,-0.00016379175940528512,0.0004927643458358943,-0.00029820052441209555,-0.00019849505042657256
1726869630513452423,-0.00019831671670544893,-0.0001466331013944,-0.00017572350043337792,0.0002504981239326298,-0.00022280681878328323,-0.0005122423754073679
1726869630523343136,-0.00016417447477579117,-0.00016831076936796308,-0.00024331736494787037,0.000237956628552638,5.614880865323357e-05,-0.0007875896408222616
1726869630535224714,-0.0001402115449309349,-0.00023112838971428573,-0.0001966064446605742,0.0005766829126514494,5.9359954320825636e-05,0.0003164930094499141
1726869630543208657,-4.227950194035657e-05,-0.0001295424299314618,-0.00017235413542948663,-0.00013453606516122818,0.0004270741774234921,-0.0004100873484276235
1726869630553484044,1.9820703528239392e-05,6.218229100340977e-05,-0.0001320564333582297,-0.0009779368992894888,0.000583009619731456,-0.00028640267555601895
1726869630563629986,0.00010352306708227843,-1.0359612133470364e-05,-0.00012501141463872045,-0.00020949546888004988,0.0009524479974061251,9.235071047442034e-05
1726869630573562272,5.1590246584964916e-05,-0.00020433773170225322,-5.9513215092010796e-05,0.0008698194287717342,0.00039117783308029175,-0.00020679435692727566
1726869630590194193,0.00010754312097560614,-0.0003046440542675555,-0.00013313601084519178,0.0010426401859149337,0.0004718824347946793,-9.586673695594072e-05
1726869630593468726,0.00012507793144322932,-0.0002192722458858043,-0.0001368248776998371,0.00046212520101107657,0.0005200626910664141,-3.4384844184387475e-05
1726869630603694417,-5.918088572798297e-05,-0.00024762627435848117,-0.00014748572721146047,0.0006525960634462535,-0.0003895577974617481,-0.000575514801312238
1726869630613421630,-0.00011833508324343711,-0.0002710857370402664,-0.0001732373348204419,0.0006762852426618338,-0.00012302142567932606,-0.00043119481415487826
1726869630623344745,-0.00010021253547165543,-0.00034748477628454566,-0.0001845233782660216,0.0007572139729745686,0.00017145788297057152,-4.1963729017879814e-05
1726869630634194650,-6.583308277186006e-05,-0.000240255962125957,-0.00013417260197456926,0.00027526941266842186,0.0002110875939251855,-9.180352208204567e-05
1726869630645452694,-1.4950239346944727e-05,-0.00012708142457995564,-0.00013433254207484424,-0.00016892531129997224,0.00041545121348463,0.0004412733542267233
1726869630652949968,0.00010011538688559085,-0.00025368048227392137,-0.00011645751510513946,0.0005144780734553933,0.0012059332802891731,0.0003066308854613453
1726869630663586915,-3.4984837839147076e-05,-0.00027366442373022437,-0.0001082054222933948,0.0005711033591069281,6.292787293205038e-05,0.00045055916416458786
1726869630673663141,6.234860393306008e-06,-0.00019467230595182627,-6.784637662349269e-05,0.0003675111220218241,0.0003175766032654792,-0.0003676967171486467
1726869630683413276,1.8020724382949993e-05,-6.380327977240086e-05,-0.0001605529832886532,-9.946946374839172e-05,0.0003573523717932403,0.0003275026974733919
1726869630697619652,1.6606725694146007e-05,-6.424200546462089e-05,-0.00020022389071527869,-0.00021741043019574136,0.0006541277980431914,0.0009292132453992963
1726869630703322588,1.7047782421286684e-06,-7.294824899872765e-05,-0.00019589683506637812,8.922194683691487e-05,0.0004205051518511027,0.00023671450617257506
1726869630712800018,2.925869011960458e-05,2.3928474547574297e-05,-0.00020759768085554242,-0.000343821186106652,0.0004505288670770824,-0.00032581412233412266
1726869630723394689,8.047351002460346e-05,6.266661512199789e-05,-0.00024661284987814724,-0.0002465513243805617,0.0009048562496900558,-0.00033496262039989233
1726869630734154282,7.506874680984765e-05,8.005645213415846e-06,-0.0002058877726085484,-1.0958940947602969e-05,0.0007740435539744794,0.0004894710145890713
1726869630746400874,7.747579365968704e-05,5.9000285546062514e-05,-0.00011228107177885249,-0.00040688517037779093,0.0005440404638648033,0.00041371071711182594
1726869630753442492,1.1376498150639236e-05,0.00010361499153077602,-9.199116902891546e-05,-0.0005316156893968582,-3.5251730878371745e-05,0.0008544288575649261
1726869630763563701,0.00010262499563395977,5.720086846849881e-05,-2.924076034105383e-05,0.00012005036842310801,0.00038446238613687456,0.0010875262087211013
1726869630773715025,4.373971023596823e-05,0.00012339909153524786,-0.0001489369460614398,-0.0003891107626259327,-3.6564262700267136e-05,0.0006718055228702724
1726869630784600346,-8.751594577915967e-05,0.00019247131422162056,-0.00016753973613958806,-0.000558998144697398,-0.00041956902714446187,0.0009166240342892706
1726869630795846043,5.6949393183458596e-05,0.00017248817312065512,-0.0001972213649423793,-0.0005410364829003811,0.0005321908975020051,0.00010660922998795286
1726869630803689661,3.574051152099855e-05,0.0002597109996713698,-0.00010136538912774995,-0.0009151623817160726,0.00021393972565419972,0.00019332650117576122
1726869630815631936,7.958970672916621e-05,0.00013054079317953438,-0.00017616769764572382,-9.737498658068944e-06,0.0006568141398020089,0.0005434415070340037
1726869630823732838,-4.2655301513150334e-05,2.0856992705375887e-05,-0.00019228800374548882,0.0001452434662496671,-3.23526983265765e-05,0.00010071865108329803
1726869630833649749,-2.5049394025700167e-05,0.00010587132419459522,-0.00020695182320196182,-0.0003156286256853491,0.00017680269957054406,-0.0001667402102611959
1726869630847501670,0.00010548602585913613,2.7691806181451284e-08,-0.00019837403669953346,0.0002335141325602308,0.0007112311432138085,0.0002101034770021215
1726869630853782584,-1.7597682017367333e-05,-0.00011049573367927223,-0.00015288410941138864,0.0007782378233969212,0.0002090260968543589,0.00036017445381730795
1726869630863870897,-2.5515815650578588e-05,-7.614069909323007e-05,-0.00010764125181594864,0.00034926587250083685,6.106118235038593e-05,4.7885954700177535e-05
1726869630873675791,5.4903044656384736e-05,-4.1427454561926425e-05,-0.00010304604802513495,8.23669251985848e-05,0.0005291687557473779,-0.0003194754244759679
1726869630885817218,3.480281156953424e-05,-3.091311009484343e-05,-0.00021059997379779816,0.000130837011965923,0.000576133606955409,-0.0003561413614079356
1726869630894642972,0.00012936261191498488,-7.59556278353557e-05,-0.00021633395226672292,0.00039036397356539965,0.0010593186598271132,0.00029659949359484017
1726869630903480138,-9.387215686729178e-05,-0.00019716008682735264,-0.00013942654186394066,0.0010292921215295792,-0.00044099666411057115,0.00019073595467489213
1726869630913547120,-0.0002246654185000807,-3.1877748369879555e-06,-0.00013740708527620882,-8.879754750523716e-05,-0.0005728498217649758,0.00031404217588715255
1726869630923577500,-0.00027005025185644627,2.06648328457959e-05,-0.00013594506890513003,-2.2856813302496448e-05,-0.000509487057570368,0.00036655395524576306
1726869630933480443,-0.00016929580306168646,-2.111151388817234e-06,-0.00016952940495684743,-0.00011758456821553409,6.785242294427007e-05,0.0004381742619443685
1726869630947994767,-0.00010224685684079304,0.00010950616706395522,-0.00015206373063847423,-0.0005824323161505163,0.00020121205307077616,7.641626143595204e-05
1726869630953595884,-0.00026308311498723924,0.00013240662519820035,-0.00013595027849078178,-0.0005980225978419185,-0.00046148893306963146,-0.00011410912702558562
1726869630963623560,-0.00026355378213338554,0.0001727861090330407,-0.00017454659973736852,-0.0006571762496605515,-0.0001520017976872623,-0.00038463014061562717
1726869630973729295,-0.0002563500020187348,5.497195525094867e-05,-0.0001390192046528682,-6.126782682258636e-05,-4.2905954614980146e-05,0.00039513426600024104
1726869630984080825,-0.00021225036471150815,-2.4523282263544388e-05,-0.0001591082982486114,0.00019631242321338505,0.00017364503582939506,0.0003898284921888262
1726869630999843611,-0.0001610857725609094,0.0001367917429888621,-0.00015184296353254467,-0.0007630427717231214,0.00045420104288496077,-0.0003705998242367059
1726869631003614876,-0.0002650409296620637,0.0001344928750768304,-0.00014991319039836526,-0.0006348809110932052,-0.00012148266250733286,-0.0002157633425667882
1726869631013659011,-0.00020431133452802896,-9.725444215291645e-06,-9.694149775896221e-05,0.00022806698689237237,3.013317473232746e-05,0.0003337369707878679
1726869631023468656,-0.0001752007519826293,4.4516440539155155e-05,-0.00012941203021910042,-0.0003744558780454099,2.4894645775930258e-06,0.000534804305061698
1726869631033278005,-0.00018689854186959565,0.00012802153651136905,-6.392189970938489e-05,-0.0009091696119867265,1.3103342098474968e-05,7.001812264206819e-06
1726869631043218925,-0.00011538028047652915,2.687045343918726e-05,-0.00012488059292081743,-0.00029656357946805656,0.0006209620041772723,-0.0005344448727555573
1726869631053646927,3.87520958611276e-05,5.819382568006404e-05,-0.0001292800880037248,-0.0003143140347674489,0.0010825180215761065,-0.0003241575032006949
1726869631063514226,0.00015143476775847375,-0.00012259349750820547,-0.0001510756410425529,0.0007929950370453298,0.0011555904056876898,0.00010487948020454496
1726869631073597535,0.0001427660754416138,-0.00014532481145579368,-0.00021291180746629834,0.000743816199246794,0.0009824414737522602,0.00019813085964415222
1726869631083519699,0.0001670195342740044,6.818215479142964e-05,-0.0002506353775970638,-0.000569948460906744,0.0011445882264524698,-0.00041889894055202603
1726869631093203115,4.424187500262633e-05,-4.567011274048127e-05,-0.0001808811939554289,7.047107646940276e-05,0.00042195586138404906,5.0439717597328126e-05
1726869631103466052,9.368218888994306e-05,-9.380929986946285e-05,-0.00017356373427901417,0.00031500583281740546,0.0007611283217556775,6.811726052546874e-05
1726869631113725165,4.2888717871392146e-05,1.708484887785744e-05,-0.00017519347602501512,-0.00030760240042582154,0.00017554564692545682,-0.0002805394178722054
1726869631123821894,0.00010273156658513471,3.4429613151587546e-05,-0.00014134269440546632,-0.00020145473536103964,0.00035913308965973556,4.419233664521016e-05
1726869631133412309,6.755728099960834e-05,-8.100380364339799e-05,-0.00010465288505656645,0.0005401976522989571,0.0002878001832868904,-0.0003875466645695269
1726869631145870020,6.796536763431504e-05,-0.00020795754971913993,-0.00012101246102247387,0.0007703526061959565,0.00037138801417313516,-0.0002914054784923792
1726869631153308922,-5.1506125601008534e-05,-0.00029506272403523326,-0.00011757724132621661,0.0010964482789859176,-0.00011633339454419911,-7.13905828888528e-05
1726869631163473151,-6.452416710089892e-05,-0.00018185091903433204,-0.0001442250213585794,0.0005067785969004035,5.466115544550121e-05,0.0003111133992206305
1726869631173470704,-0.00012344396964181215,-0.00018953002290800214,-0.00017675478011369705,0.0005482273991219699,-0.00010125062544830143,-0.00012662970402743667
1726869631183808156,-0.0002311900316271931,-0.00019902517669834197,-0.00018917025590781122,0.0003549942630343139,-0.0004356338467914611,-0.0008086859015747905
1726869631197305243,-4.395890573505312e-05,-0.0002565753529779613,-0.000195058441022411,0.0006761798285879195,0.0008555739186704159,-0.00017362837388645858
1726869631203505605,-6.467150524258614e-05,-6.674926407868043e-05,-0.0001794335839804262,-0.0003960547619499266,0.0004646535962820053,0.0002644359483383596
1726869631213900497,-0.0001072273007594049,-5.002495527151041e-05,-0.00017869802832137793,-0.00043372082291170955,5.852033427800052e-05,-0.00041079631773754954
