time,roll,pitch,yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1726869630123687525,-0.009583894089535673,-0.0331652420684654,-0.012667895457187923,0.0003510375099722296,-0.0007690243655815721,-0.0005801929510198534,-0.3160274624824524,0.10215294361114502,-9.777682304382324
1726869630163948438,-0.00958389418436921,-0.03316524178738446,-0.012683390928923356,0.0003357422538101673,-0.0001851086999522522,-0.000835408631246537,-0.31281691789627075,0.10688727349042892,-9.762653350830078
1726869630203688560,-0.009582299121678389,-0.03316466837472973,-0.012696026102446802,0.0005316048045642674,-0.0006660996004939079,3.868422209052369e-05,-0.31908291578292847,0.08042637258768082,-9.800191879272461
1726869630244040720,-0.009582299456486108,-0.03316466464999257,-0.012682436539768806,5.618479917757213e-05,-7.109732541721314e-05,4.936646655551158e-05,-0.3162722587585449,0.0823979377746582,-9.78754997253418
1726869630284102376,-0.009582300068394587,-0.033164666154634086,-0.012678860716028546,9.736479114508256e-05,0.0005557459662668407,-7.93954313849099e-05,-0.31722524762153625,0.0817730724811554,-9.803226470947266
1726869630323943243,-0.009582299273857045,-0.033164667662208616,-0.012703655545432926,6.784174911445007e-05,-0.0002988290216308087,-0.0008157585398294032,-0.32281115651130676,0.10433854907751083,-9.77101993560791
1726869630363904124,-0.009582298509567638,-0.03316466699595606,-0.012706994616582689,-8.7188724137377e-05,0.0002613327815197408,0.00012495370174292475,-0.3213024139404297,0.09685888141393661,-9.77551555633545
1726869630403701819,-0.009582299330899465,-0.03316466639607943,-0.012694834794002834,-0.0008758383337408304,-0.0003084302297793329,0.00046850770013406873,-0.31336790323257446,0.10182135552167892,-9.759661674499512
1726869630447510368,-0.009581023886910763,-0.03316299472433195,-0.012709140169288978,0.00010916950122918934,0.000334539741743356,-0.0005810311995446682,-0.3273550271987915,0.10019439458847046,-9.79028034210205
1726869630485218681,-0.009581024390378045,-0.03316299803141965,-0.012729644745397206,-0.0001076602129614912,3.678690336528234e-05,-0.00035832030698657036,-0.32098764181137085,0.0906945988535881,-9.802721977233887
1726869630523620670,-0.009581024645384047,-0.03316299622793554,-0.012747526409461465,0.000237956628552638,5.614880865323357e-05,-0.0007875896408222616,-0.32774823904037476,0.09283386915922165,-9.783127784729004
1726869630564037886,-0.009581024388212848,-0.033162997251400844,-0.012740373097285847,-0.00020949546888004988,0.0009524479974061251,9.235071047442034e-05,-0.316487193107605,0.09000875055789948,-9.788668632507324
1726869630604216928,-0.009581024151079462,-0.0331629951978446,-0.012755869347533892,0.0006525960634462535,-0.0003895577974617481,-0.000575514801312238,-0.31682831048965454,0.0897221565246582,-9.806626319885254
1726869630646777839,-0.009581024573819985,-0.03316299658442235,-0.012743711222840707,-0.00016892531129997224,0.00041545121348463,0.0004412733542267233,-0.32301124930381775,0.10787633806467056,-9.798810005187988
1726869630683686393,-0.00957932636436341,-0.033161573095730756,-0.01273655859275422,-9.946946374839172e-05,0.0003573523717932403,0.0003275026974733919,-0.3221941292285919,0.09174734354019165,-9.78368854522705
1726869630723672897,-0.009579325713131455,-0.03316157121032211,-0.012742756264277587,-0.0002465513243805617,0.0009048562496900558,-0.00033496262039989233,-0.3122011423110962,0.10893210023641586,-9.76451587677002
1726869630763952739,-0.009579325672779176,-0.03316157373654554,-0.012693166775075917,0.00012005036842310801,0.00038446238613687456,0.0010875262087211013,-0.310791939496994,0.10877052694559097,-9.795944213867188
1726869630804013870,-0.009579326131193416,-0.033161570615275096,-0.012691736087492047,-0.0009151623817160726,0.00021393972565419972,0.00019332650117576122,-0.32065173983573914,0.09802155196666718,-9.798615455627441
1726869630847872076,-0.009579326278594284,-0.03316157056578481,-0.01268124448802186,0.0002335141325602308,0.0007112311432138085,0.0002101034770021215,-0.3283979296684265,0.10289783030748367,-9.773358345031738
1726869630886397780,-0.00957932635288977,-0.03316157020607539,-0.012685059675010175,0.000130837011965923,0.000576133606955409,-0.0003561413614079356,-0.32186952233314514,0.09349633753299713,-9.780322074890137
1726869630923985159,-0.009577605487153135,-0.03316048644524994,-0.01266288612821597,-2.2856813302496448e-05,-0.000509487057570368,0.00036655395524576306,-0.3328687250614166,0.09148179739713669,-9.787692070007324
1726869630963950581,-0.009577605201824612,-0.03316048725816643,-0.01267743043024634,-0.0006571762496605515,-0.0001520017976872623,-0.00038463014061562717,-0.3301180899143219,0.09414148330688477,-9.813844680786133
1726869631003902901,-0.009577604897852416,-0.03316048504065739,-0.012673854639837034,-0.0006348809110932052,-0.00012148266250733286,-0.0002157633425667882,-0.3288886845111847,0.07508091628551483,-9.823403358459473
1726869631043527481,-0.009577605201824612,-0.03316048725816643,-0.01267743043024634,-0.00029656357946805656,0.0006209620041772723,-0.0005344448727555573,-0.31763479113578796,0.08886031806468964,-9.78205680847168
1726869631083956852,-0.00957760521508819,-0.03316048809858761,-0.012678384222657218,-0.000569948460906744,0.0011445882264524698,-0.00041889894055202603,-0.3208374083042145,0.08896061033010483,-9.800307273864746
1726869631124244200,-0.009577605175295057,-0.033160485577324136,-0.012675522845407117,-0.00020145473536103964,0.00035913308965973556,4.419233664521016e-05,-0.31692132353782654,0.09577423334121704,-9.782976150512695
1726869631163772730,-0.009577604442463217,-0.033160487315924254,-0.012674330603387365,0.0005067785969004035,5.466115544550121e-05,0.0003111133992206305,-0.32411932945251465,0.09171821177005768,-9.780562400817871
1726869631203873524,-0.00957608726152414,-0.03315872170483781,-0.012681006330961893,-0.0003960547619499266,0.0004646535962820053,0.0002644359483383596,-0.318549782037735,0.09162291884422302,-9.77928638458252
1726869631244512505,-0.009576087760194614,-0.0331587211049767,-0.0126824370205164,4.485811950871721e-05,0.00035478867357596755,-0.00012322451220825315,-0.3068428337574005,0.10136755555868149,-9.777164459228516
1726869631284507574,-0.009576087562415016,-0.03315871935965123,-0.012683629277936615,-0.0004249831836204976,-0.0003699539811350405,7.205816655186936e-05,-0.32121944427490234,0.08115869015455246,-9.77953815460205
1726869631323771818,-0.009574382612846821,-0.03316445440267996,-0.012691020746989894,-0.0005620104493573308,-0.004607567563652992,-0.00041051150765269995,-0.6003546118736267,0.09071629494428635,-9.79445743560791
1726869631363817095,-0.009531836770400403,-0.03347834665802973,-0.012628555497168025,0.00014051907055545598,-0.005662221927195787,0.0014456951757892966,-0.8755642175674438,0.09354852139949799,-9.757262229919434
1726869631404040376,-0.009452689959653171,-0.033304405391491744,-0.01248478889539399,0.0007104923133738339,0.0065589286386966705,0.003534743096679449,-0.7572970390319824,0.09379176795482635,-9.719636917114258
1726869631447244594,-0.009376256447548598,-0.0331729270050055,-0.01215720232497916,0.00131570256780833,0.005601342301815748,0.008173282258212566,-0.5535738468170166,0.09032505750656128,-9.741948127746582
1726869631485411378,-0.009154510582633568,-0.032798302612836824,-0.01169443076790221,0.0052525694482028484,0.008752191439270973,0.01117715798318386,-0.4240647852420807,0.10323446989059448,-9.61999797821045
1726869631537667404,-0.008940715899186881,-0.03267281849336387,-0.0112917430821767,0.005666594486683607,0.0037375870160758495,0.009867118671536446,-0.27339252829551697,0.0856347307562828,-9.851609230041504
1726869631563727980,-0.009047969562904776,-0.03234773100452598,-0.010990858385670477,-0.00024831670452840626,0.005357184913009405,0.006972881034016609,-0.3164529800415039,0.06661732494831085,-9.63415813446045
1726869631604015318,-0.008753530175699816,-0.032907845667859245,-0.01095104195513796,0.00542921619489789,-0.017792265862226486,-0.001685794093646109,-1.9226053953170776,-0.43572813272476196,-8.93299388885498
1726869631648038956,-0.010485781416090701,-0.033913423577241864,-0.011506558675515397,-0.040785543620586395,-0.005333415698260069,-0.005001767538487911,-0.3061264455318451,-0.2902336120605469,-7.422393321990967
1726869631684668354,-0.010842176782316897,-0.03194016708111691,-0.010257721861150567,-0.0040614185854792595,0.044700540602207184,0.02486230991780758,-0.6627794504165649,0.021682819351553917,-10.349651336669922
1726869631724144332,-0.009511877912358096,-0.030379668808297636,-0.009333612065256002,0.041385531425476074,0.032972127199172974,0.024859068915247917,-0.6561410427093506,0.13201895356178284,-9.369545936584473
1726869631763790005,-0.007748126455095499,-0.02976847976921576,-0.00782108311182178,0.02752513438463211,0.022250179201364517,0.03560560941696167,-0.6515374779701233,0.10906238853931427,-9.566474914550781
1726869631803867438,-0.007580208603730517,-0.029849827341314236,-0.00649332982806648,0.0027884256560355425,-0.007290615234524012,0.033826641738414764,-0.9812855124473572,0.1849661022424698,-9.613653182983398
1726869631850430687,-0.010421233247488046,-0.030835885873955804,-0.00493884025943502,-0.0665091723203659,-0.005855088122189045,0.04087620601058006,-0.4325806498527527,0.057429175823926926,-10.340510368347168
1726869631884322925,-0.009156865070570286,-0.03044278423354207,-0.0034401416889492287,0.045391060411930084,0.0028120719362050295,0.03585432842373848,-0.7488409280776978,-0.06595032662153244,-8.044726371765137
1726869631923840499,-0.007923253585914662,-0.030662747096233216,-0.0016713143045017865,0.012358387932181358,0.005212930031120777,0.046283818781375885,-0.5097855925559998,0.1600501835346222,-10.666765213012695
1726869631964054068,-0.010898982522125471,-0.03108968716021183,0.0010299682864836365,-0.04341293126344681,-0.008540754206478596,0.07667022943496704,1.1302986145019531,-1.9303464889526367,-14.60411262512207
1726869632003716907,-0.0036286688294330416,-0.023558865827098797,0.005950450589711976,0.1317901611328125,0.13566315174102783,0.11114365607500076,-1.3007656335830688,0.005398468114435673,-8.532227516174316
1726869632045511509,-0.0033235767116447158,-0.023836713819139047,0.006257295486589026,-0.00045895850053057075,-0.007636547554284334,0.0014997811522334814,-0.3057977855205536,0.5767083764076233,-8.433377265930176
1726869632084120914,-0.006209579696127338,-0.02404598295189822,0.004884958201051138,-0.04893971607089043,0.008559129200875759,-0.026720035821199417,-0.08456626534461975,-0.008386303670704365,-9.76768970489502
1726869632123835051,-0.004504148810155878,-0.02304879511530742,0.003445148378053533,0.036021050065755844,0.020731419324874878,-0.039998725056648254,0.020182505249977112,0.037926219403743744,-9.947755813598633
1726869632164270540,-0.0034520434182136062,-0.023522257405113697,0.001912593945313547,0.030999397858977318,-0.015002100728452206,-0.033802129328250885,0.15120509266853333,0.08454886823892593,-9.422592163085938
1726869632203618754,-0.0018636818772622573,-0.024990498222702086,0.0007021427280584021,0.03534746170043945,-0.03744861111044884,-0.0350835807621479,-0.12328550964593887,0.20562084019184113,-10.3252592086792
1726869632248866373,3.47522989177805e-05,-0.02536444118681047,-0.0007519721698304015,0.0400729700922966,-0.00875962246209383,-0.03416642174124718,-0.14523592591285706,0.06495268642902374,-10.216486930847168
1726869632284426545,7.113439667065541e-06,-0.024849604207446453,-0.0022742747689882908,4.607918162946589e-05,0.005211460869759321,-0.03810875490307808,-0.5768870711326599,0.20597605407238007,-9.418386459350586
1726869632324446100,0.00011098291699713844,-0.024424635277802243,-0.004096984693309185,0.028847506269812584,0.005122202914208174,-0.04515392333269119,-0.7738065123558044,0.7223296761512756,-15.492195129394531
1726869632364051024,-0.003386431312856801,-0.02060488827317717,-0.008224963879101597,-0.16965976357460022,0.12373897433280945,-0.10732586681842804,-1.3808410167694092,0.3341105580329895,-6.618663787841797
1726869632404166597,-0.01051244867339152,-0.018773265113462605,-0.0117962365486171,-0.17208942770957947,0.0073491428047418594,-0.0674910843372345,0.2378234714269638,-0.43548446893692017,-7.3341827392578125
1726869632448720724,-0.00831572486352439,-0.020378305604959648,-0.011137485363339429,0.039909008890390396,-0.0247458815574646,0.00734602240845561,-0.07456851750612259,0.13880549371242523,-9.331589698791504
1726869632485317187,-0.008924175392193588,-0.020395407667614853,-0.01039624318079289,-0.00023439906362909824,0.0009543702472001314,0.018407264724373817,-0.5477073788642883,-0.26583942770957947,-8.898689270019531
1726869632524805640,-0.008309345027292588,-0.01983687538097837,-0.008582353731245374,0.012321500107645988,0.013310623355209827,0.04509474337100983,-0.1574430912733078,0.07320065796375275,-10.447349548339844
1726869632564212830,-0.00996497130928337,-0.020791696249382343,-0.007457971565745032,-0.046272993087768555,-0.035278115421533585,0.028633495792746544,-0.788467526435852,-0.22930727899074554,-6.756675720214844
1726869632604080660,-0.012270778512357524,-0.022888492808823425,-0.0058903694342512065,-0.028220999985933304,-0.03716665506362915,0.03967897593975067,-0.3192645311355591,0.05078040808439255,-10.066313743591309
1726869632649244141,-0.01222676039314306,-0.022667303557381505,-0.004678964644895541,0.00671372190117836,0.01037388201802969,0.03190667927265167,-1.1124101877212524,0.31383228302001953,-9.91580867767334
1726869632684839000,-0.010828295576053427,-0.02210980785236168,-0.0035367012255059405,0.025991661474108696,0.015329796820878983,0.02885831519961357,-0.5946598649024963,-0.005954646039754152,-9.926108360290527
1726869632724440303,-0.012469947517727068,-0.022885824978003795,-0.0017988682383271097,0.002645778702571988,0.005766081623733044,0.05133615806698799,0.5094196796417236,-0.6222123503684998,-15.82568073272705
1726869632764206734,-0.005339795292644255,-0.017986048296954577,0.0013365746189653383,0.14439158141613007,0.06768418103456497,0.06719060242176056,-0.4585069715976715,-0.0392807312309742,-9.975013732910156
1726869632804223074,-0.0024941312088772056,-0.019684693363091046,0.0008072853219510023,0.05541236698627472,-0.03898895904421806,-0.015618564561009407,-0.14893653988838196,0.10441131889820099,-7.968683242797852
1726869632844873717,-0.0013333161730192343,-0.020457628955098003,1.2397766438266662e-05,0.050426654517650604,-0.005339335650205612,-0.01518308836966753,-0.3344215154647827,0.4349287152290344,-10.024767875671387
1726869632884622060,0.0017032361126564088,-0.020476466434570684,-0.0005605221259416259,0.05051511898636818,-0.008468817919492722,-0.020470067858695984,0.21461506187915802,0.12803904712200165,-8.423027038574219
1726869632926519629,0.0007854114586449128,-0.022232424106757243,-0.0010695457580654267,0.0005721553461626172,-0.04280184581875801,-0.008240080438554287,0.20174893736839294,0.14479593932628632,-8.383708953857422
1726869632964214209,0.00081172222838513,-0.024739947836979876,-0.001220464676292228,-0.0101211778819561,-0.06663838773965836,-0.009266483597457409,-0.013136668130755424,-0.034207820892333984,-10.426515579223633
1726869633004248208,0.0007024780108236896,-0.026441964276741954,-0.0016379356882823767,0.00814888346940279,-0.031171495094895363,-0.005669961217790842,-0.3029101490974426,0.08605045825242996,-10.065077781677246
1726869633044862830,0.001443476871058302,-0.026325688291928717,-0.0020353794172642144,0.01800062321126461,-0.00034590080031193793,-0.012838281691074371,-0.5960527658462524,0.06781858950853348,-10.699116706848145
1726869633084237053,-0.0038690029570275153,-0.021841090954917475,-0.003294706616803742,-0.12420956045389175,0.11770445108413696,-0.03240123763680458,1.4597564935684204,1.0990487337112427,-17.72037124633789
1726869633124311022,0.0035547503842521568,-0.026175561320813348,-0.006443023741785557,0.09508718550205231,-0.12307063490152359,-0.08512319624423981,0.6992241144180298,0.4654323160648346,-6.380124568939209
1726869633164037325,0.0025493539512128796,-0.026999039347072495,-0.007776975771050327,0.016519764438271523,-0.0053142220713198185,-0.028922107070684433,0.5827552676200867,-0.19105298817157745,-6.752110958099365
1726869633205739903,0.0019341067585673096,-0.025596365006074314,-0.0078024863192252165,-0.0005965052987448871,0.03164411708712578,-0.0029833714943379164,-0.0023887744173407555,0.3431066572666168,-10.4641695022583
1726869633244303786,0.0034452711638783174,-0.02555873514752286,-0.00704169269897087,0.052469417452812195,-0.004798063077032566,0.019736362621188164,0.06207093596458435,-0.024393700063228607,-10.27126693725586
1726869633286154598,0.004702725270853006,-0.02583019599796034,-0.005979776095169559,0.0044680009596049786,-0.003821184393018484,0.020202679559588432,-0.21113863587379456,0.23024581372737885,-9.416753768920898
1726869633324395920,0.0025872639519384172,-0.02746547054846659,-0.00536417920727401,-0.06346245855093002,-0.0493599995970726,0.018926365301012993,-0.021661585196852684,-0.1651168167591095,-10.979917526245117
1726869633363894671,0.0005001081149364737,-0.02885279274460239,-0.004456043075797894,-0.03941754624247551,-0.02403947338461876,0.02208271436393261,-0.2850547432899475,-0.4653337001800537,-9.137076377868652
1726869633403891404,0.0011308893369157457,-0.028034685300543788,-0.0037410259671968207,0.02226460538804531,0.025243816897273064,0.018587052822113037,-0.9052562713623047,-0.20573174953460693,-9.916023254394531
1726869633450384726,0.004458183034753931,-0.025848509987633585,-0.002769231694961418,0.13851138949394226,0.07943004369735718,0.023827701807022095,-0.3909618556499481,0.31726759672164917,-11.531904220581055
1726869633484488107,0.001287041527315956,-0.020789028640151315,-0.0010228156893525339,-0.28220996260643005,0.025428881868720055,0.047544270753860474,-0.7569473385810852,-0.7161912322044373,-10.370285034179688
1726869633524216702,-0.007497664501130603,-0.024590579838604687,0.0014271735755147926,-0.0904955267906189,-0.03120112419128418,0.051827289164066315,-0.06583242118358612,0.831956684589386,-8.573684692382812
1726869633563922131,-0.0070813142677225716,-0.020040420624622433,0.0015082360480724564,0.008347277529537678,0.10512678325176239,-0.005060126073658466,-0.0008158887503668666,-0.06952393054962158,-7.55625581741333
1726869633603670202,-0.008723429074956232,-0.018032771054528482,0.0004618167853480151,-0.04701261967420578,0.04808226227760315,-0.018539827316999435,-0.12812606990337372,-0.12827597558498383,-10.256110191345215
1726869633651075441,-0.008425028267835892,-0.01698438397477042,-0.0005760192911155095,-0.005961481016129255,0.03223639726638794,-0.027777299284934998,-0.1784830242395401,0.07952568680047989,-10.1111478805542
1726869633684471128,-0.005520766786872207,-0.015116295283336297,-0.0016484260164626664,0.07115764915943146,0.0477215051651001,-0.025965211912989616,-0.0833883285522461,0.3188174366950989,-9.605643272399902
1726869633723527002,-0.0050573877341501625,-0.013366744526893572,-0.0026447771757401746,0.008079630322754383,0.0336565300822258,-0.025204986333847046,-0.573582112789154,0.22373783588409424,-10.308073997497559
1726869633764181332,-0.005883192904158597,-0.012852860913608944,-0.0037317275042120595,-0.013935615308582783,0.02006611041724682,-0.025955382734537125,-0.16404978930950165,0.06027781963348389,-9.41856861114502
1726869633804005941,-0.005391884010257085,-0.011904972269122432,-0.00434970903054777,0.003506323555484414,0.025948701426386833,-0.017169838771224022,-0.5447080135345459,0.038830555975437164,-9.293900489807129
1726869633849916102,-0.006458697685978334,-0.011787154706609721,-0.005185127485043193,-0.017593497410416603,0.0019226233707740903,-0.022418294101953506,-0.47122225165367126,0.2271413803100586,-12.55182933807373
1726869633884451107,-0.013991166803746331,-0.006707892658955874,-0.007194995455682105,-0.22097240388393402,0.1604793220758438,-0.0537089928984642,-1.7018401622772217,-0.7375931143760681,-22.17804527282715
1726869633924676742,-0.0024942273904590266,-0.009070055788073596,-0.010643005351538266,0.20763754844665527,-0.06620103865861893,-0.09063602238893509,0.16150838136672974,0.7180039286613464,-5.6392130851745605
1726869633964257360,0.0002113806591953312,-0.0073128092877564185,-0.011685609608557631,0.07173753529787064,0.0527719222009182,-0.021000107750296593,0.30716729164123535,-0.25858238339424133,-6.650284290313721
1726869634004047964,-0.001786149093299612,-0.004670093498870871,-0.010541915683702488,-0.012819970957934856,0.06126166880130768,0.024886973202228546,-0.1393362283706665,-0.19128960371017456,-9.463555335998535
1726869634049602260,0.0002521670123217843,-0.0038299334514814284,-0.008956432610651047,0.03295489028096199,0.016456658020615578,0.04131549224257469,-0.12406029552221298,-0.19257758557796478,-9.608781814575195
1726869634084630407,-0.0011755567971786748,-0.0038917800107052427,-0.007111787599519289,-0.04403494670987129,0.004588515032082796,0.04244782030582428,-0.09299623966217041,0.07941853255033493,-9.136913299560547
1726869634124429888,-0.0022143516628836445,-0.004036764669065305,-0.005558729547787631,-0.01772083155810833,-0.010205678641796112,0.04061511531472206,-0.5995534658432007,0.013753331266343594,-9.264405250549316
1726869634163888445,-0.004641177240656746,-0.0037762934766981137,-0.003895521111265081,-0.061436768621206284,0.027432125061750412,0.040812209248542786,0.03806532919406891,-0.4862503111362457,-8.561732292175293
1726869634203719895,-0.004380104054080875,-0.0018571431239353367,-0.002259493051639392,0.013162292540073395,0.03415315970778465,0.04310707002878189,-0.6856929063796997,0.00833684578537941,-8.77202320098877
1726869634254588910,-0.0018716125805977642,-0.001584706538522576,-0.000862598481882546,0.034354571253061295,0.0074226753786206245,0.034327831119298935,-0.4064483344554901,-0.0905553326010704,-9.900816917419434
1726869634284621594,-0.003027080863637403,-0.0018212243733830202,0.0010077953143891058,-0.022168461233377457,-0.009408801794052124,0.05284184217453003,0.7476016879081726,-0.3193758428096771,-18.533405303955078
1726869634324650552,-0.0051793040053325435,0.002455108969024209,0.004167079742229027,-0.027896258980035782,0.08755078166723251,0.07329310476779938,-0.7798999547958374,0.29915326833724976,-9.736897468566895
1726869634364463103,-0.0063042337798066336,0.00466777421864993,0.0040476321598035755,-0.025860095396637917,0.04523767530918121,-0.007505382876843214,0.2557256519794464,0.2874591648578644,-7.451412677764893
1726869634405663825,-0.006092875555983736,0.0044506495927055,0.002619743501128589,-0.007871835492551327,0.007427570875734091,-0.029783152043819427,0.07067317515611649,0.12648995220661163,-9.224165916442871
1726869634454908852,-0.00545634724481424,0.005226801063249718,0.0011246203548452285,0.03118373639881611,0.017067264765501022,-0.04001174494624138,-0.020685749128460884,0.11197488754987717,-10.180851936340332
1726869634483951218,-0.005068264136451702,0.00465167485454938,-0.0005881786422413793,-0.002378680743277073,-0.015656234696507454,-0.04132124036550522,0.16155213117599487,-0.019229847937822342,-10.07683277130127
1726869634524233221,-0.004545536137220734,0.0044177287506703845,-0.0017814637218715567,0.011786358430981636,-0.01340281218290329,-0.0306363794952631,-0.6757458448410034,0.08080106228590012,-10.81633472442627
1726869634564192891,-0.004315528435031668,0.004833243274525472,-0.003301143907702182,-0.0021395450457930565,0.019198544323444366,-0.038018371909856796,-0.596283495426178,0.040854521095752716,-9.087121963500977
1726869634604346127,-0.00589196433875572,0.005405690801545897,-0.00466012958601467,-0.03909534588456154,0.011728429235517979,-0.035074383020401,-0.5887289643287659,1.6232314010267146e-05,-10.139740943908691
1726869634647224942,-0.007866141050828588,0.007188007758936691,-0.00601744673399588,-0.04625639319419861,0.04259172081947327,-0.034058086574077606,-0.5395534038543701,-0.019722284749150276,-9.917999267578125
1726869634684105092,-0.007172337623209835,0.00820235493975791,-0.007519721789509482,0.03748973831534386,0.028719481080770493,-0.043920062482357025,0.6223137974739075,1.496953010559082,-13.432971000671387
1726869634724467854,-0.008447337463672357,0.011016329504919417,-0.010192633678636431,-0.017096107825636864,0.059623152017593384,-0.06287987530231476,0.412927508354187,-0.9166994094848633,-6.973194599151611
1726869634764430518,-0.007863298625079873,0.011713503321093822,-0.009677886567160033,0.02314986102283001,0.0018739167135208845,0.016197456046938896,0.43853747844696045,0.06273284554481506,-7.783975124359131
1726869634805545567,-0.007145830925543033,0.010603250693112829,-0.0082955353051945,0.004893144592642784,-0.02391456626355648,0.029689043760299683,0.04408113285899162,0.08109000325202942,-7.764001846313477
1726869634851821759,-0.007319656162847483,0.009814790361309786,-0.006837844407123248,-0.008118023164570332,-0.01764567941427231,0.04144793003797531,0.35290074348449707,0.07854368537664413,-9.408197402954102
1726869634884747716,-0.008522289730321587,0.010267996331999468,-0.004974603327526199,-0.02150891162455082,0.0064814346842467785,0.040849365293979645,-0.3332618474960327,0.07799787819385529,-10.18281078338623
1726869634924697176,-0.008293636068814562,0.009497804095357703,-0.0035603047232527813,0.0023822535295039415,-0.030546067282557487,0.039167992770671844,-0.0444500669836998,0.030987195670604706,-11.019850730895996
1726869634964206470,-0.009588508566656018,0.010400895438527133,-0.001909017686978925,-0.019013231620192528,0.03305835276842117,0.03874664008617401,-0.28840696811676025,0.6945793032646179,-6.896149158477783
1726869635003721862,-0.007894656939938459,0.011093816894401842,-6.46114363719288e-05,0.04124399274587631,0.01913684420287609,0.045886602252721786,-0.6380967497825623,-0.17958880960941315,-7.799427032470703
1726869635046664853,-0.006562776293604612,0.011874857556391652,0.0016522407879911067,0.024371474981307983,0.02037840522825718,0.04613126441836357,-0.5637354850769043,0.15209496021270752,-10.557230949401855
1726869635083973483,-0.006463307360221515,0.012298923650475224,0.004741430613892607,0.03774796798825264,0.05533292517066002,0.08710701018571854,3.8074376583099365,1.575539469718933,-13.29639720916748
